1354,37539,9178,9165,7626,9166
1357,9179,9166,9024,9178,7621
1358,9179,9024,9166,52485,7621
1368,60721,9175,18031,52495,9178
1398,9108,9381,9388,9397,9396
1409,54821,53302,53331,53338,53326
1417,18367,9525,9484,9526,9499
1441,54087,54082,54083,38188,54479
1472,53555,53556,9843,9855,53557
1515,51985,37667,10230,37678,37672
1516,10380,10337,10379,10336,10340
1528,54787,54368,54788,39045,54796
1530,54488,54357,54741,60946,54489
1543,10405,10439,10434,10422,10433
1544,10405,10436,10437,10421,10422
1563,33624,37263,54494,10569,10565
1637,76927,11082,11076,11100,76944
1646,59981,56637,59984,59067,59078
1647,59073,59078,55477,55475,59080
1649,58456,56633,55742,56638,55322
1650,56633,58301,58254,59984,56637
1672,13231,13219,13236,11342,13232
1673,13231,57578,57572,299,60137
1721,11733,11728,75291,10643,11732
1728,12809,12839,11697,11692,11696
1733,44933,81970,18726,11183,23964
1787,10661,10667,10669,10671,10654
1805,63073,12233,12215,12228,12232
1825,21424,21425,21420,21422,21436
1893,11715,12842,12827,12835,12845
1933,12470,13143,12500,12492,12469
1946,14994,13214,13238,11337,13213
1954,12611,12610,12628,13264,12598
1961,44963,19698,15395,15399,44940
1962,79321,15241,15240,15235,79331
2019,19202,11555,16576,77835,77834
2044,21282,21252,21251,13866,21278
2093,13497,13499,13498,13502,13488
2103,59819,79327,15224,79332,11286
2126,14464,14480,14485,14482,14483
2127,14464,14483,14465,14482,14480
2173,79241,10670,14761,14772,79244
2191,11178,11157,11185,11156,14895
2224,15094,15078,15088,15079,15084
2265,10679,10709,10678,10754,10767
2281,79207,42183,42227,45204,14026
2315,80875,22072,22101,22081,80815
2359,14202,14209,77780,77788,14210
2371,21287,16042,16071,61687,16050
2372,21307,21290,16016,21303,21308
2374,21287,16042,16050,16016,16041
2375,21307,21304,16071,16016,21291
2376,21307,21295,16016,16071,21299
2377,21307,16042,16016,16050,21291
2380,63680,16107,16099,16090,16123
2400,24063,24121,16243,24064,16226
2455,11998,12005,11971,12004,11997
2456,11998,12004,16713,12003,16726
2469,81443,81442,81453,81440,81452
2488,17489,16885,16884,16886,16917
2489,82026,10713,16926,16898,20017
2490,17036,16967,16959,16941,17003
2499,16999,16936,16993,16989,16966
2504,16962,17026,17021,17025,17061
2505,38902,38278,38275,23840,63179
2534,62108,62107,62097,62115,62098
2537,61283,61316,62072,61304,17293
2539,24733,24744,17308,24751,24748
2563,21138,62106,17492,17825,17276
2565,20375,20388,20384,20389,20383
2573,22299,22272,22269,22293,22276
2574,16297,52012,21346,21345,61617
2604,21683,21714,21628,21917,21717
2605,54417,54418,54441,17813,54416
2606,19214,17849,19206,17803,20606
2627,18554,18532,18555,18541,18540
2628,18577,44357,44365,23746,16850
2643,17095,21855,21258,17075,21854
2660,21155,21871,18296,7623,22020
2689,49523,49525,49531,49530,49534
2698,9504,9525,9514,9480,9513
2710,50570,10286,50566,50565,10333
2711,22352,18663,18635,22783,22756
2713,18580,21441,21452,18666,21442
2733,62521,22127,18871,24040,18884
2748,19095,19040,19043,19025,19041
2767,13591,19150,19137,19136,19151
2768,13591,19150,19151,19137,19136
2776,17807,17810,17806,17849,17811
2788,19656,19287,17617,19268,19275
2796,22909,19363,57224,40271,19342
2800,8234,19333,19386,19336,19349
2804,61635,22856,61607,22261,61991
2808,16357,20671,18843,18852,17294
2830,36727,36720,36814,36713,36712
2837,54763,54770,53975,54730,19676
2838,51978,10327,51523,51946,53067
2848,57183,20652,17590,62457,62451
2851,22819,22597,22827,19806,22605
2856,19809,19852,19846,19844,19851
2857,19809,19852,19847,19846,19844
2879,63859,20117,20102,63864,63852
2880,63859,20061,63864,20102,20114
2881,63864,63833,63832,20056,20084
2910,16487,16510,16517,16502,20695
2919,22158,16293,16292,22157,22156
2920,16293,22158,16292,20609,20606
2921,20609,20375,20376,16293,20396
2922,16293,20378,20609,24776,19843
2923,22158,16293,24776,20609,16292
2924,16293,22158,59235,16292,20609
2947,20597,20598,20608,20607,20602
2948,14256,19320,17314,62712,14253
2954,62141,62140,20615,20636,62142
2956,22161,22299,20655,22151,20381
2957,80091,75807,20649,44924,75814
2981,19493,19477,62158,19501,19460
2982,62158,19493,20840,22953,62163
2994,24691,20990,23278,23294,24615
3013,18142,21070,21819,21342,15411
3014,18121,18125,18145,15411,16278
3026,18548,18029,22760,24817,22361
3029,11582,11581,11567,11566,11572
3043,21335,17153,17505,21351,19205
3044,14275,14282,18032,62675,80761
3045,21349,22788,21342,22873,22793
3046,17326,17319,17327,21360,17308
3047,16016,16029,21316,21294,16063
3048,16016,16015,16029,16040,16039
3052,24253,17632,20582,21338,17625
3053,22500,22686,22503,22502,22362
3056,80058,16551,41623,44357,41630
3057,17161,18577,81585,18024,81620
3078,12035,23940,21509,12043,12081
3090,19852,19846,19851,19809,19850
3095,18138,18139,18105,18114,18084
3107,21637,21690,21697,21696,21704
3114,7661,7674,21769,21770,7653
3122,25023,22152,22160,15393,22151
3142,62048,22003,62034,62037,21999
3144,7841,21114,17829,22020,22012
3146,43186,19982,77986,11381,10641
3147,10637,10641,11390,12231,10647
3149,19980,9776,18632,22061,22043
3150,21284,22053,21285,21300,22038
3156,22113,22122,22125,22136,22130
3179,22334,22283,22293,22286,22297
3207,24375,24390,24389,24368,22352
3209,7450,23742,22502,22503,22885
3218,14654,9514,21666,9519,76599
3220,23093,22559,22558,22575,22570
3226,81601,22614,22646,22609,22639
3231,42192,22612,22659,22627,22626
3235,25180,25166,22506,21792,42172
3253,23671,24821,21620,20649,19789
3254,10373,21352,7871,7692,24724
3255,22879,22180,12131,80137,80125
3256,21313,21306,22866,21305,22865
3258,22856,60424,60425,21795,22833
3267,22067,22099,17148,24724,22841
3269,17164,22976,22961,22956,22977
3270,19477,22956,22983,22976,22961
3277,14958,17787,17789,17773,17774
3278,4089,23025,23024,23031,23032
3279,4089,23025,23024,4088,23028
3302,23092,22566,23094,23091,22014
3303,45420,21156,21155,22014,23276
3330,23401,23440,23423,23422,23439
3331,23341,23324,23366,23364,23340
3359,12993,13005,13003,12984,13004
3375,22010,22030,17846,21156,22014
3401,20377,20360,23959,20359,20348
3435,6549,6557,6536,6585,6576
3453,20757,20725,24344,20758,20761
3463,24567,24566,24564,24560,24558
3477,45835,45840,45842,45823,45843
3493,80856,12292,23189,80837,61641
3496,24034,24041,25085,43723,25096
3497,24762,78406,17906,14356,14349
3507,22850,24731,21613,22835,25150
3510,24771,25181,25182,25165,21792
3518,81241,24809,81240,24813,24803
3563,23764,25110,23748,25111,19999
3568,25144,25148,25155,25163,25164
3591,25284,25293,25286,25311,25300
3592,25286,25300,25284,25293,25315
3594,31484,25320,25318,25327,25319
3596,62283,62274,62273,62271,62270
3600,67322,67302,25345,67307,67305
3604,64918,64913,30364,31565,25398
3621,25543,25528,25535,25534,25538
3626,28717,25554,68000,25559,28722
3650,31930,25710,28155,31916,66963
3651,66963,66975,66974,25710,66954
3654,68076,68063,29743,56086,68083
3658,25722,25744,25750,25745,25749
3669,31565,25367,25368,57098,79846
3713,68934,26154,26144,26153,61295
3723,67060,67067,27647,28647,67059
3745,33486,26324,26318,26331,26330
3767,31918,26449,26447,27510,25970
3768,27289,27288,68833,30786,28234
3837,27405,27406,26895,27407,27399
3872,27128,27134,27148,27133,27149
3874,27149,27148,27134,27133,27128
3880,26536,26549,5190,66909,56662
3895,70978,70975,27279,70988,27280
3929,25828,27485,26530,26763,26525
3932,31090,31102,62086,30736,30628
3933,49347,30697,62088,62090,30736
3936,68847,31107,30984,31006,30832
3938,27692,27618,27619,27620,27625
3957,25350,27752,25354,25356,25363
3985,28873,27933,28868,28870,28874
3988,28871,27933,28873,28872,27934
4008,27657,28080,27649,28083,28062
4033,26445,28279,28249,28248,28275
4046,68246,68134,68518,68253,67950
4047,11819,26392,11830,26391,30170
4050,28372,28364,28363,28371,28361
4070,28493,28515,28511,28516,28512
4072,28493,28516,28512,28502,28503
4075,28493,28515,28518,28516,28506
4096,67690,67669,67687,67668,67681
4097,67690,67669,67687,67681,67684
4105,66076,64219,64211,67486,27216
4110,26239,65752,26245,28789,28785
4119,64015,28508,64011,28654,28650
4120,64011,64015,64028,64016,64009
4137,28943,28938,28935,28934,27915
4138,28671,66516,30172,27472,28667
4139,30172,30167,30163,30175,28530
4173,29183,28555,28130,29384,28345
4213,25664,27496,27509,25678,25666
4227,29758,29759,29764,29756,29757
4240,67951,67950,29636,66543,29637
4255,65454,29716,65960,67595,29726
4292,78895,78885,78901,29978,29979
4308,27936,25510,27937,25512,25496
4317,64082,30153,30156,30150,70536
4322,26194,67208,26182,25551,26529
4323,75284,75288,30162,30170,68251
4330,30237,30226,30221,30218,30219
4331,30252,30246,30241,30236,30248
4333,28369,30233,30238,30235,30232
4340,40243,34429,34428,57255,34426
4343,66017,66002,30302,30292,30299
4365,44297,30497,30494,44305,30470
4366,44340,44297,30498,30497,30494
4370,68605,68609,68651,32327,68621
4391,74048,37493,67145,32037,30641
4402,30797,30770,31115,30814,30816
4407,30534,30532,30926,63215,30531
4411,7631,36702,36949,36704,36711
4418,73876,69413,28575,27239,40381
4419,68867,68866,30911,30898,30899
4432,9096,9036,9095,7615,31240
4433,9178,9068,9095,9026,30830
4438,55636,55571,31040,55583,55643
4441,27556,31063,31097,31116,31132
4442,42835,39372,72487,40980,50511
4444,67144,30701,30689,30693,30682
4449,30647,30688,51776,51773,51784
4459,10142,42217,10165,47757,9100
4462,9101,9096,9112,61115,9050
4463,31918,28271,27583,31375,30860
4464,30982,30984,30990,31282,31002
4465,44004,43965,43978,31374,43994
4466,69365,30989,31254,48388,30988
4467,31211,31260,31225,31268,31255
4507,30927,30925,30939,30938,30946
4508,30925,30933,30946,30927,30942
4521,29708,31619,67245,31953,29716
4537,34780,34783,33696,72224,34212
4538,26253,28760,46130,29951,28757
4544,30361,30362,30360,30363,30379
4559,60636,31926,31925,63276,60650
4565,34896,34897,27612,71494,31979
4567,32000,28247,29953,28277,29958
4570,31069,31103,30668,30688,30731
4575,32346,32406,32301,32352,32405
4585,37478,32555,37489,35188,74223
4587,37908,73609,73555,73559,38811
4596,81956,42521,79310,32230,43188
4611,40889,32338,32280,32413,32281
4612,40889,32280,32281,32413,32257
4616,37092,32360,32344,32276,32347
4618,40889,32257,32414,32280,32413
4621,37975,72865,37449,36640,37450
4624,38500,38490,32469,32464,32300
4629,73324,37447,38745,73323,32501
4638,73747,69321,73757,73758,73728
4639,74399,38176,38181,38175,73761
4640,36883,36879,72058,69868,53386
4646,32628,32629,32632,32631,32624
4647,32628,32629,32632,32631,32626
4652,36701,52307,8659,36599,36570
4660,74342,32726,32684,32710,32699
4661,33085,35620,33090,32731,36248
4662,33508,70256,74459,70157,34588
4689,38506,38486,38481,38480,38483
4690,38506,38486,38483,38481,71924
4692,32914,32905,32901,33219,32895
4693,36472,32914,32911,32916,32915
4713,71219,71220,71224,65651,65643
4714,71219,71220,71224,33037,71228
4725,35543,33449,35540,35544,72861
4726,33111,33130,33129,33124,33136
4728,33120,33122,33121,33123,33136
4729,33121,33120,33122,33123,33136
4730,65824,65848,65825,65813,29723
4732,33148,33149,33156,33153,33154
4734,70166,70165,33173,70163,70168
4740,36096,36099,36102,36095,71477
4745,33230,33229,35877,33224,35866
4746,33230,33228,33235,33229,33968
4748,70600,70177,69582,26715,70601
4803,73316,33603,73333,73317,33577
4806,37268,37265,37264,37275,37257
4817,33719,33713,33706,33718,33705
4821,32959,32963,32960,32964,33702
4822,32963,32959,32964,32960,33703
4834,35816,33793,34643,33504,33797
4840,8945,40902,40903,8949,8946
4841,71477,34564,72828,35547,71738
4852,81059,81062,81060,33891,33902
4854,35662,35656,35652,35654,35658
4861,32959,33714,33700,36277,33710
4862,34772,33943,33939,33942,36277
4863,35546,33957,33958,35544,35549
4898,39059,34585,74440,34594,74439
4910,34268,34260,34269,34255,34253
4918,70627,38521,71656,73683,73845
4922,33456,33454,33460,33447,33452
4927,35207,35208,69794,34378,35206
4932,34403,34415,34424,34419,34416
4953,35820,35815,35811,35814,35808
4955,35326,34316,34589,35325,34590
4986,33213,34565,34761,34767,34762
4991,36378,34791,34787,36386,28553
5002,38845,38842,38844,38843,38829
5008,34221,34215,34213,34217,36221
5025,74593,74584,34989,74622,36430
5062,36201,35189,36204,35182,36210
5066,70711,35211,35213,35205,35212
5067,70711,70717,35211,70718,70713
5095,28427,28422,35357,28425,35364
5100,35377,35398,35389,35396,35378
5104,70271,70263,70268,70260,70255
5107,71082,35437,35453,35438,35452
5112,35428,35466,35467,35460,35461
5113,35428,35466,35467,35460,35461
5198,34490,36003,36001,35991,35990
5204,34309,72859,72861,72869,34310
5218,36114,36140,36145,36138,36139
5220,36114,36150,36145,36149,36152
5221,36114,36147,36148,36146,36150
5231,33799,33096,33800,33095,36271
5265,36470,36471,36457,36451,36469
5266,36471,36470,36451,36457,36462
5267,36449,36455,36442,36444,36445
5268,36449,36444,36445,36455,36442
5269,36449,36457,36451,36471,36450
5270,36449,36442,36455,36458,36452
5271,35628,36475,71211,32735,35617
5275,38035,36262,36502,38029,36516
5276,36270,36259,36269,36271,36504
5288,26010,36603,26023,68928,36588
5294,39367,37665,39370,38741,37673
5300,32186,36669,36668,32179,32180
5308,73187,73188,73189,73186,36648
5309,73677,73673,73654,73678,73672
5310,73655,73677,73673,73670,73654
5323,39793,73182,73198,37537,72553
5324,40974,40964,74953,73596,39315
5336,52007,36949,36939,54285,60545
5338,39627,36940,73996,36572,37048
5346,37492,37486,37027,37022,39774
5347,37494,37036,37021,38997,37485
5350,37066,37065,37078,37068,37067
5377,33637,37264,37265,37257,37258
5379,67950,26298,67948,27538,37275
5384,54257,73006,74471,37295,72865
5385,54257,74471,52006,37294,53625
5386,36663,37673,37094,60497,37658
5396,39870,39872,39871,39867,37383
5403,37442,36572,37454,37433,36575
5404,37443,37442,37446,37451,37449
5405,37441,36572,37454,37433,36578
5406,37441,37445,37433,37454,37451
5407,37451,38754,37472,37455,39080
5410,12058,39302,38511,74651,37482
5413,73198,37560,73178,73668,73017
5414,39793,82046,39791,50573,82050
5415,39793,73195,37534,39791,37565
5416,39793,38188,39791,73195,73176
5417,38188,39793,37535,37518,82046
5418,39791,37534,50573,52564,39793
5419,39793,37534,37518,82046,39791
5420,73193,39793,73192,73195,37534
5421,39793,73195,39791,73193,73196
5426,74244,37220,37194,35334,36944
5429,72895,37615,37616,37621,37624
5432,7669,37635,7675,7676,7654
5437,36665,37673,37672,37658,37657
5439,72828,35335,35349,35332,72869
5441,72824,37684,37693,39301,39308
5442,72824,72882,72872,37709,37710
5447,79946,27967,37715,37766,73058
5454,73185,37795,73196,73192,73193
5461,38149,37834,37833,37844,37839
5468,41567,41578,41570,50477,41529
5469,37864,30578,30580,30597,30592
5471,72844,36642,39079,37301,39084
5472,36705,54371,74357,33577,39024
5476,39147,74909,37919,37925,37915
5484,37433,37454,37987,37984,72467
5485,50545,37984,37987,37926,38212
5486,73320,73793,74016,73794,73786
5489,34780,33701,34783,70486,34773
5491,74306,74305,74312,74303,74315
5497,38000,38041,38057,38053,38042
5498,38000,38041,38057,38053,38042
5501,7418,7407,7423,38142,7422
5502,7418,7423,37834,37824,7407
5505,72048,38146,72054,38114,38124
5507,42908,38128,38159,42871,42872
5508,42878,42848,42910,42879,38122
5509,42878,38122,42848,37850,42852
5510,42908,42847,42909,42872,42871
5516,54656,7691,7690,7695,73750
5517,37991,74357,8221,32664,8215
5520,37568,37505,37523,37513,37538
5521,7400,50992,50299,38229,50934
5523,38215,38111,38110,7406,7422
5524,38215,38111,38110,37824,37826
5525,38907,38266,38908,38265,38255
5528,38904,38251,38250,38270,38249
5539,36651,38354,38362,36656,38347
5544,31597,38379,74248,38361,38377
5545,31597,5012,34308,5011,39438
5546,39308,38196,38430,39322,37691
5547,37677,9133,38741,36664,37665
5558,38477,38460,38469,72260,38470
5560,10266,38507,38493,10267,10260
5563,72684,38520,38521,73683,38472
5566,73836,73837,38558,38560,73844
5567,73839,73869,73866,73838,36842
5583,34156,38713,38695,38706,38694
5590,39131,39146,39132,38732,39133
5591,80097,80101,69424,80094,80105
5593,73316,73351,33576,73352,73334
5616,39302,74651,37908,73870,73605
5628,39117,73614,74281,74264,74274
5629,32560,37458,32465,37474,73615
5630,53677,38997,37299,53686,39003
5633,74017,39015,39021,39029,39090
5638,8853,8859,8866,8852,8865
5644,38408,39087,39081,39103,39099
5650,33052,39128,39127,74581,74580
5651,33052,39128,39127,34013,33142
5652,38732,39131,72419,38730,39146
5673,72842,39322,72886,72882,37707
5674,39322,39297,72823,39298,37916
5677,39365,39370,73537,73538,73536
5681,36712,38741,39370,36761,38431
5682,32065,38741,37094,37669,38471
5685,74912,74944,39387,74943,39385
5692,67708,74877,31058,74863,31059
5713,73996,39626,39627,70365,72536
5719,53709,53050,53690,53072,74704
5720,53050,53098,53076,53075,53048
5721,53709,53050,53076,53057,53072
5725,42838,39746,39693,39765,39703
5726,42838,39768,39736,39746,39712
5736,74558,39778,74568,74563,38555
5737,54449,54453,54469,54451,54448
5740,37538,37568,54480,37505,37517
5750,37380,37385,37371,72643,37388
5757,42701,79722,42722,39937,39922
5764,53901,53911,53902,53904,53913
5765,53901,39967,39958,39959,53911
5770,41469,41472,41474,41466,41470
5771,41472,80688,39993,32392,32474
5778,27664,27663,27666,27665,27681
5781,27663,27667,27666,27681,27665
5782,27681,27665,27664,27663,27666
5787,43558,43553,43544,16660,43559
5805,24536,24509,24523,40243,24529
5807,24536,40243,40244,24509,24529
5822,44300,81946,44315,44316,44295
5828,32238,42473,76149,45426,16074
5836,27782,26205,28057,28050,40568
5840,44005,40545,40540,40546,44040
5843,40575,40538,64713,40532,55567
5844,80866,80814,80863,80879,80813
5893,45530,45483,45473,45515,45520
5900,40853,40819,40818,40803,40824
5911,40490,40491,40495,40494,40506
5912,23754,40490,40491,17310,23743
5914,40201,80359,80369,80330,80332
5962,40447,22549,82010,82014,82037
5967,32111,41507,41509,41508,32117
5977,22039,22057,15377,22038,15392
5978,22059,22038,22039,25011,22057
5979,42175,42174,42170,41620,42162
5982,43119,43122,53127,41644,53102
5990,44608,34263,75918,75927,43461
5994,42075,42055,41659,53243,42074
6003,41632,41635,41839,41633,42210
6004,44948,44986,44971,44964,44934
6005,44948,44986,44949,44934,44971
6008,44948,44986,44971,44992,41635
6009,41423,41871,41462,41440,27468
6017,34263,43461,43446,43413,43435
6040,60987,60988,80295,42095,80091
6050,45557,43184,42156,45567,41057
6053,42921,42963,42922,42968,42931
6056,79197,42212,42227,42211,42219
6057,79197,42963,42211,42196,42227
6061,42368,42283,42241,42296,42245
6090,44556,42519,39193,41942,65666
6093,42173,42528,42513,42529,42532
6106,12059,43319,43327,80373,31013
6139,43768,42843,42842,43778,80154
6140,43768,43203,43778,80787,43177
6149,38135,42856,42900,61816,42881
6150,38135,42856,42900,42881,42883
6169,76930,76920,45654,76929,45640
6181,61270,72671,61279,61282,80261
6184,43778,43165,43217,43209,43176
6185,35340,35341,81734,43204,35351
6186,35341,35340,35351,81734,43202
6187,41848,41814,41815,41855,44923
6191,21617,21612,80784,43202,21613
6198,81252,81247,81257,43721,43513
6204,18555,18536,18577,18582,18567
6220,75140,75146,43454,75145,75136
6280,49883,43978,49868,31367,61501
6290,79398,79406,79404,79401,80485
6293,42603,21033,20042,82027,82024
6303,44194,44211,44187,44158,44183
6304,44202,44203,44209,44141,44145
6305,44203,44202,44151,44132,44145
6306,44194,44211,44129,44130,44170
6307,44194,44129,44147,44178,44211
6308,44203,44202,44209,44151,44132
6309,44203,44202,44209,44151,44132
6356,81594,81587,81599,81586,81583
6357,67089,43464,67090,16200,44541
6363,72410,80861,42281,72382,79237
6364,81006,72410,72382,42268,42251
6367,25184,22307,21185,20247,21169
6371,80347,44710,44678,44667,44637
6373,80731,44687,44633,43161,44702
6376,44650,44651,44697,44696,44700
6377,16368,9786,44722,25025,16342
6378,9777,9778,21897,24233,21929
6379,81594,41019,21882,21883,44356
6400,80807,80787,43778,44937,80801
6404,15395,77024,44968,44965,44969
6405,45580,44951,45583,44950,43652
6406,79335,44968,44965,44976,44935
6426,45621,45113,45112,45140,45146
6434,62345,45180,45369,80894,45179
6443,81117,81105,45239,45230,45228
6467,45558,22270,22306,80141,22301
6490,14348,14339,14350,14343,14341
6506,25336,28828,28841,45703,28829
6542,1274,45926,45934,1266,45940
6550,747,753,751,737,758
6558,46043,2091,2085,2089,2080
6565,6679,46096,46080,47663,46102
6581,46219,46220,46230,46231,46234
6596,4554,46295,46280,4548,4551
6603,48090,5606,48099,1357,3746
6604,60154,3749,48099,60153,3746
6614,46312,46395,46390,46394,46391
6617,46587,2902,46408,46404,2901
6618,46444,46419,46427,46434,46428
6624,47380,1590,768,47769,1579
6625,46611,3723,3763,3722,3729
6626,3745,2781,46307,47772,2761
6627,48466,48474,48473,48465,48467
6643,1542,1543,1550,1549,1551
6644,1542,1550,1551,1549,1543
6646,1549,46591,46595,46585,46578
6649,4502,2009,3746,48834,2002
6650,2002,2762,49152,2012,47027
6651,2009,2007,48813,46597,1590
6652,2774,46597,2781,5084,2002
6656,6180,6181,6175,46648,46639
6657,46653,46637,46639,46638,46650
6667,2897,46725,48029,2898,46723
6674,48774,6837,46786,46781,46784
6683,46858,46857,46861,46851,46855
6694,48080,48079,48898,48093,5241
6695,48080,48079,48898,48093,1266
6703,46984,60281,46507,60314,60279
6704,46988,47139,47133,1429,47127
6710,48565,48390,48562,48557,48911
6738,45758,45755,47225,45744,47232
6740,48791,48042,48772,48773,5593
6749,27308,27334,27317,47306,47300
6772,49482,9813,9812,9825,9819
6775,46567,47491,47483,46725,47470
6793,46584,739,46981,47654,6372
6800,1454,47684,47669,8124,1463
6805,6932,6944,48900,47774,47770
6811,5637,5616,5615,47765,5608
6812,2019,5637,5616,46456,5615
6813,5637,47765,5616,5608,5636
6814,5624,5637,5616,5636,5615
6815,3745,47772,3735,3736,47770
6816,1445,2183,46973,1524,46580
6818,48563,48571,46573,1551,48572
6821,47888,47880,47872,47867,47866
6827,47824,47876,47875,47872,47873
6828,47824,47875,47885,47873,47876
6831,47920,47899,47900,47893,47897
6833,49598,49633,49583,49604,49573
6835,31130,31089,47911,27569,27549
6837,47898,47910,47911,47909,47912
6866,47669,48095,47670,46605,47668
6876,3996,3997,3998,4004,3988
6896,48245,48246,48256,48257,48250
6897,48246,48245,48256,48250,48257
6910,447,48382,3688,48791,1560
6913,48558,48387,48391,48379,341
6914,48558,48387,48391,341,48382
6933,46983,48561,48562,48390,48557
6975,727,700,710,3381,728
6989,48080,48093,46928,48891,46922
6994,46532,46198,45808,3543,3544
6995,6975,3242,46584,279,3239
7002,2360,2356,2362,2361,2359
7010,50036,50035,50096,50108,50038
7026,45986,45985,46742,46745,46741
7028,59288,46753,49215,49157,45972
7040,65382,65383,65376,47498,66918
7046,8129,8133,8127,8103,61340
7058,50025,49851,47865,49409,47038
7067,47352,49912,67268,67163,46189
7073,67748,49520,55516,49536,49530
7093,54306,9243,54294,50368,9231
7094,50750,49651,49741,50870,50740
7112,60589,49858,47056,74504,2174
7113,73508,73507,74620,73533,74601
7117,49881,49914,49897,49915,49892
7120,62802,62827,62803,62925,62795
7128,49857,54101,50859,53906,62883
7151,49372,50181,49343,49355,49304
7155,60482,60124,60452,62190,60130
7156,50113,49205,46909,7447,16900
7161,50158,50148,49374,49329,68677
7162,48264,46972,49911,49910,49900
7164,73101,73147,4333,50252,50238
7174,7718,7719,7716,7715,7717
7176,50659,51677,51517,50963,53255
7177,50412,50340,50353,50370,50356
7180,52045,52044,52046,52047,52050
7181,81781,50353,50339,50347,81766
7189,50441,50429,50434,50424,50428
7190,50441,50429,50434,50428,50423
7191,50379,50437,50400,50440,50383
7192,50341,50395,50382,50397,50409
7196,53899,53895,53879,53880,7379
7207,50562,7695,50547,50548,7699
7208,50562,7688,7689,50541,50559
7210,50554,50553,50542,50562,38202
