6379,14282,41044,21883,81594,21506
6400,80806,44937,80807,80787,43778
6404,77020,44968,44939,15395,44958
6426,45621,45113,45136,45114,45146
6434,81940,80899,45171,80896,80894
6443,81117,45228,45255,81105,45265
6459,80811,45349,45357,45354,80814
6467,80141,45412,45420,45465,22306
6488,44951,45552,44926,45565,45566
6489,45131,45552,45574,45116,45135
6490,14340,14348,14339,14343,14354
6533,46172,6023,45889,6013,6024
6542,1274,1275,1265,45940,1266
6550,753,758,747,46000,751
6558,46043,2091,2089,47282,4826
6565,6679,6677,46096,6683,47663
6581,46219,46220,46230,46234,46231
6596,4554,46295,4551,4555,46294
6603,48090,46329,1357,1356,48099
6604,60154,48099,28147,60153,48098
6608,2950,1411,2155,46387,1416
6617,46587,46408,2902,46403,46412
6625,47772,47778,46611,3763,3723
6626,2781,3745,47772,47381,2007
6627,47241,1095,48473,48466,48465
6643,1542,1543,1550,1549,1551
6644,1551,1550,1542,1543,47717
6645,1549,46591,46578,46582,1543
6646,1549,46591,46578,46583,46594
6649,4502,3746,48839,46457,2009
6650,56766,2002,2762,49152,2012
6651,1590,2009,2007,2014,2018
6652,5084,2781,46307,48808,46306
6655,46580,1524,46628,1543,46582
6656,3574,46639,6181,6180,28313
6657,46653,46637,46639,46638,46650
6667,2897,2898,46725,46730,3535
6670,753,759,46755,46752,46736
6675,2962,46770,46776,46772,46777
6679,6423,31796,46814,46806,6428
6683,46858,46857,46861,46851,46840
6694,48080,48079,68679,48087,48898
6695,48080,48079,48898,48087,48889
6703,46984,60281,60279,60314,46507
6704,46988,47127,1429,6375,47139
6710,48930,48565,48390,48562,48924
6738,45755,45756,45758,47370,45745
6740,48772,48928,48042,48773,48791
6749,27334,27308,27317,47300,47306
6772,49482,9812,9825,9836,9813
6775,48914,46567,48262,46568,48920
6793,739,46972,48227,5034,5035
6800,1454,47669,47688,47682,8113
6805,6932,6946,47770,6951,5666
6811,5616,5637,47765,47784,47785
6812,2019,47775,5623,5637,5616
6813,5616,47765,47784,5637,5623
6816,2183,46973,48575,460,46580
6817,3688,47797,46982,48787,48919
6818,48563,48571,48578,47799,48572
6821,47880,47867,47888,47872,47887
6827,47824,47876,47875,47872,47886
6828,47824,47875,47885,47884,47889
6831,47920,47899,47900,47893,47903
6833,49583,49633,39076,49582,32619
6835,813,47911,31128,1425,27574
6837,47898,47910,47911,47912,56632
6876,3988,3997,3996,4004,48157
6891,5524,48233,5509,5519,5521
6896,48245,48246,48256,48257,48250
6897,48246,48245,48256,48257,48250
6910,1534,447,454,48218,431
6913,48558,48387,48379,48408,48391
6914,48558,48387,340,48391,48379
6933,46983,48573,48557,48561,48562
6934,48390,48562,48557,48561,48569
6975,3381,48713,390,391,71615
6989,46922,48891,48080,46928,48087
6994,2558,46189,46532,45808,46198
6995,3239,6975,46584,47632,46571
7002,2360,2357,2356,2361,2359
7010,50036,49064,50035,49066,49065
7013,46309,49080,46319,46327,46318
7026,45986,49157,45985,49163,59288
7027,5756,49162,49172,49157,5753
7028,59288,49172,49215,49157,46753
7040,6703,55200,47506,66918,47511
7043,47285,49262,45755,45749,45743
7046,8127,8129,8130,8121,8120
7057,50025,49409,49405,50019,49385
7058,50025,49851,47038,760,50019
7067,47479,3652,47352,3614,67268
7073,67748,49520,49536,55516,49521
7093,54306,54295,9243,54297,54302
7094,50690,49651,50691,49711,49741
7100,59607,49767,62083,67179,62090
7113,73507,73510,73508,37467,73526
7118,16870,49904,49779,49906,61986
7120,60645,62802,62827,18031,49897
7128,49857,50859,62883,54101,10515
7155,60482,60452,60461,62190,60453
7156,50113,46909,49205,16900,7447
7159,49802,54101,50221,7866,7869
7161,50162,50146,50180,50158,50226
7162,49911,49887,46972,43965,48230
7174,7716,7719,7718,7715,7717
7176,51517,51677,50659,50963,51669
7180,63683,52045,52044,38588,70081
7185,39633,39639,34032,39632,39642
7189,50441,50429,50423,50424,50428
7190,50441,50429,50423,50428,50424
7192,50341,50395,50382,50397,50385
7196,53899,53879,53895,53878,41568
7204,9660,50539,50534,50533,53525
7207,50562,50547,7695,50548,54659
7208,50562,7688,7689,50541,50559
7210,50554,50553,50542,50548,50541
7212,41344,50561,41405,50564,41346
7216,50515,18669,18692,51785,18689
7232,54774,72820,22765,10320,72819
7234,50807,50785,10351,10375,50784
7240,10368,10367,10353,10352,10338
7245,50853,50835,50834,50851,50832
7246,50853,50835,50834,50830,50817
7249,7404,50309,50993,50992,37834
7250,50993,7404,50992,50853,50835
7251,54426,52577,54427,54414,54424
7256,50852,50856,50857,2984,49153
7266,53207,53203,53208,53213,53274
7272,51067,51030,51104,51137,51040
7276,9609,53413,9613,9612,52108
7278,51183,49808,49823,49778,49810
7280,46927,10600,52845,138,57813
7298,51477,51227,51226,51232,51146
7308,51760,37654,51749,50774,52099
7326,8073,8072,8071,38990,74258
7333,54756,18568,54770,51563,52491
7334,52100,10375,52011,51961,52093
7350,7866,51632,7868,10526,7859
7352,52483,52491,51636,51637,52477
